Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE BERNAM,"1,351,000",452.09,"2,988",Apr-23,BERNAM STREET,New Sale,Strata,42,"32,167",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
THE MORNINGSIDE,"6,280,000","3,519.83","1,784",Apr-23,JALAN KUALA,Resale,Strata,327,"19,205",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
THE AVENIR,"6,858,000","2,066.69","3,318",Apr-23,RIVER VALLEY CLOSE,New Sale,Strata,192,"35,719",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
PARC VERA,"1,808,000","1,410.08","1,282",Apr-23,HOUGANG STREET 32,Resale,Strata,131,"13,802",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
DALVEY HAUS,"8,333,400","1,937.52","4,301",Apr-23,DALVEY ROAD,New Sale,Strata,180,"46,297",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BRADDELL VIEW,"1,700,000","1,700.71","1,000",Apr-23,BRADDELL HILL,Resale,Strata,158,"10,759",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
SELETAR PARK RESIDENCE,"718,000",527.44,"1,361",Apr-23,SELETAR ROAD,Resale,Strata,49,"14,653",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
MIDTOWN MODERN,"4,028,310","1,463.9","2,752",Apr-23,TAN QUEE LAN STREET,New Sale,Strata,136,"29,620",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
THE ATELIER,"2,388,870",871.88,"2,740",Apr-23,MAKEWAY AVENUE,New Sale,Strata,81,"29,492",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE ATELIER,"1,547,370",548.96,"2,819",Apr-23,MAKEWAY AVENUE,New Sale,Strata,51,"30,341",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
LE QUEST,"1,548,000",936.47,"1,653",Apr-23,BUKIT BATOK STREET 41,Resale,Strata,87,"17,793",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
THE SANTORINI,"1,400,000","1,119.46","1,251",Apr-23,TAMPINES STREET 86,Resale,Strata,104,"13,462",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
KENTISH LODGE,"1,600,000","1,216.33","1,315",Apr-23,OXFORD ROAD,Resale,Strata,113,"14,159",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
THE LILIUM,"2,408,000","1,291.68","1,864",Apr-23,HOW SUN ROAD,New Sale,Strata,120,"20,067",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
LEEDON GREEN,"1,499,000",602.78,"2,487",Apr-23,LEEDON HEIGHTS,New Sale,Strata,56,"26,768",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
PETIT JERVOIS,"1,431,000",581.26,"2,462",Apr-23,JERVOIS ROAD,Resale,Strata,54,"26,500",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"1,558,000",635.08,"2,453",Apr-23,JERVOIS ROAD,Resale,Strata,59,"26,407",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"2,840,000","1,001.05","2,837",Apr-23,JERVOIS ROAD,Resale,Strata,93,"30,538",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
KOVAN REGENCY,"1,839,000","1,130.22","1,627",Apr-23,KOVAN RISE,Resale,Strata,105,"17,514",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,120,000",775.01,"1,445",Apr-23,PUNGGOL WALK,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KLIMT CAIRNHILL,"2,880,000",893.41,"3,224",Apr-23,CAIRNHILL ROAD,New Sale,Strata,83,"34,699",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
KLIMT CAIRNHILL,"5,650,000","1,496.2","3,776",Apr-23,CAIRNHILL ROAD,New Sale,Strata,139,"40,647",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
D'SUNRISE,"968,000",667.37,"1,450",Apr-23,JOO CHIAT LANE,Resale,Strata,62,"15,613",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RIVERIA GARDENS,"3,420,000","1,431.61","2,389",Apr-23,RIVER VALLEY GROVE,Resale,Strata,133,"25,714",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
AURA 83,"990,000",635.08,"1,559",Apr-23,DUKU ROAD,Resale,Strata,59,"16,780",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENCES 88,"655,000",430.56,"1,521",Apr-23,LORONG MARICAN,Resale,Strata,40,"16,375",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
HYLL ON HOLLAND,"1,974,500",699.66,"2,822",Apr-23,HOLLAND ROAD,New Sale,Strata,65,"30,377",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
FERRARIA PARK CONDOMINIUM,"1,190,000","1,022.58","1,164",Apr-23,FLORA DRIVE,Resale,Strata,95,"12,526",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
QUEENS,"1,880,000","1,194.8","1,573",Apr-23,STIRLING ROAD,Resale,Strata,111,"16,937",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,36 to 40
AALTO,"4,000,000","1,550.02","2,581",Apr-23,MEYER ROAD,Resale,Strata,144,"27,778",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
PARK COLONIAL,"1,350,000",678.13,"1,991",Apr-23,WOODLEIGH LANE,Resale,Strata,63,"21,429",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
ECO,"835,000",592.02,"1,410",Apr-23,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"15,182",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"1,400,000",861.12,"1,626",Apr-23,BEACH ROAD,Resale,Strata,80,"17,500",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
EUPHONY GARDENS,"890,000",958,929,Apr-23,JALAN MATA AYER,Resale,Strata,89,"10,000",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THOMSON THREE,"2,100,000","1,054.87","1,991",Apr-23,BRIGHT HILL DRIVE,Resale,Strata,98,"21,429",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
LAKE GRANDE,"2,120,000","1,302.44","1,628",Apr-23,JURONG LAKE LINK,Resale,Strata,121,"17,521",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05
THE PLAZA,"1,250,000",990.29,"1,262",Apr-23,BEACH ROAD,Resale,Strata,92,"13,587",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
PARK COLONIAL,"3,620,000","1,711.48","2,115",Apr-23,WOODLEIGH LANE,Resale,Strata,159,"22,767",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"950,000",462.85,"2,052",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"22,093",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
76 SHENTON,"1,380,000",624.31,"2,210",Apr-23,SHENTON WAY,Resale,Strata,58,"23,793",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,31 to 35
THE MINTON,"898,000",613.55,"1,464",Apr-23,HOUGANG STREET 11,Resale,Strata,57,"15,754",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,280,000","1,130.22","1,133",Apr-23,SIMEI RISE,Resale,Strata,105,"12,190",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"1,950,000","1,194.8","1,632",Apr-23,UPPER THOMSON ROAD,Resale,Strata,111,"17,568",-,Condominium,1,Freehold,26,Outside Central Region,11 to 15
WATERTOWN,"860,000",527.44,"1,631",Apr-23,PUNGGOL CENTRAL,Resale,Strata,49,"17,551",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERTOWN,"890,000",581.26,"1,531",Apr-23,PUNGGOL CENTRAL,Resale,Strata,54,"16,481",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FRAGRANCE COURT,"1,905,000","1,442.38","1,321",Apr-23,YEW SIANG ROAD,Resale,Strata,134,"14,216",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"895,000",581.26,"1,540",Apr-23,FERNVALE ROAD,Resale,Strata,54,"16,574",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HILLVIEW REGENCY,"960,000",968.76,991,Apr-23,BUKIT BATOK EAST AVENUE 2,Resale,Strata,90,"10,667",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,01 to 05
BRADDELL VIEW,"1,530,000","1,560.78",980,Apr-23,BRADDELL HILL,Resale,Strata,145,"10,552",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"945,000",462.85,"2,042",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"21,977",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
DAINTREE RESIDENCE,"1,460,000",742.72,"1,966",Apr-23,TOH TUCK ROAD,Sub Sale,Strata,69,"21,159",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,970,000","2,152.8",915,Apr-23,WOODGROVE DRIVE,Resale,Strata,200,"9,850",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
CANNINGHILL PIERS,"8,744,000","2,787.88","3,136",Apr-23,CLARKE QUAY,New Sale,Strata,259,"33,761",-,Apartment,1,99 yrs lease commencing from 2021,06,Rest of Central Region,26 to 30
REGENTVILLE,"1,100,000","1,151.75",955,Apr-23,HOUGANG STREET 92,Resale,Strata,107,"10,280",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
THE GAZANIA,"2,968,000","1,851.41","1,603",Apr-23,HOW SUN DRIVE,New Sale,Strata,172,"17,256",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
MIDTOWN BAY,"1,473,300",409.03,"3,602",Apr-23,BEACH ROAD,New Sale,Strata,38,"38,771",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
AMBER PARK,"2,100,000",742.72,"2,827",Apr-23,AMBER GARDENS,Sub Sale,Strata,69,"30,435",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
MIDTOWN MODERN,"5,458,860","1,808.35","3,019",Apr-23,TAN QUEE LAN STREET,New Sale,Strata,168,"32,493",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"4,043,000","1,280.92","3,156",Apr-23,DUNEARN ROAD,New Sale,Strata,119,"33,975",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
MIDTOWN MODERN,"1,534,500",409.03,"3,752",Apr-23,TAN QUEE LAN STREET,New Sale,Strata,38,"40,382",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
PULLMAN RESIDENCES NEWTON,"1,618,000",462.85,"3,496",Apr-23,DUNEARN ROAD,New Sale,Strata,43,"37,628",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
REFLECTIONS AT KEPPEL BAY,"3,008,888","1,614.6","1,864",Apr-23,KEPPEL BAY VIEW,Resale,Strata,150,"20,059",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
CARISSA PARK CONDOMINIUM,"1,010,000",968.76,"1,043",Apr-23,FLORA DRIVE,Resale,Strata,90,"11,222",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE ATELIER,"3,499,650","1,280.92","2,732",Apr-23,MAKEWAY AVENUE,New Sale,Strata,119,"29,409",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
MAYSPRINGS,"1,280,000","1,313.21",975,Apr-23,PETIR ROAD,Resale,Strata,122,"10,492",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,16 to 20
TEXTILE CENTRE,"910,000",882.65,"1,031",Apr-23,JALAN SULTAN,Resale,Strata,82,"11,098",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
FORT GARDENS,"2,650,000","1,442.38","1,837",Apr-23,FORT ROAD,Resale,Strata,134,"19,776",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
EUHABITAT,"748,000",516.67,"1,448",Apr-23,JALAN EUNOS,Resale,Strata,48,"15,583",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
NOTTINGHILL SUITES,"898,000",624.31,"1,438",Apr-23,TOH TUCK ROAD,Resale,Strata,58,"15,483",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
TANGLIN PARK,"2,200,000","1,022.58","2,151",Apr-23,RIDLEY PARK,Resale,Strata,95,"23,158",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LEEDON GREEN,"2,016,000",710.42,"2,838",Apr-23,LEEDON HEIGHTS,New Sale,Strata,66,"30,545",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE LILIUM,"3,368,000","1,969.81","1,710",Apr-23,HOW SUN ROAD,New Sale,Strata,183,"18,404",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PEAK RESIDENCE,"1,463,000",559.73,"2,614",Apr-23,THOMSON ROAD,New Sale,Strata,52,"28,135",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE HILLSIDE,"1,570,000","1,044.11","1,504",Apr-23,UPPER BUKIT TIMAH ROAD,Resale,Strata,97,"16,186",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
KOVAN REGENCY,"1,800,000","1,054.87","1,706",Apr-23,KOVAN RISE,Resale,Strata,98,"18,367",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
HOLLAND HILL LODGE,"1,350,000",925.7,"1,458",Apr-23,HOLLAND HILL,Resale,Strata,86,"15,698",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BAYSHORE PARK,"2,580,000","2,195.86","1,175",Apr-23,BAYSHORE ROAD,Resale,Strata,204,"12,647",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
THE WATERINA,"2,488,000","1,345.5","1,849",Apr-23,LORONG 40 GEYLANG,Resale,Strata,125,"19,904",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ARCHIPELAGO,"1,500,000","1,033.34","1,452",Apr-23,BEDOK RESERVOIR ROAD,Resale,Strata,96,"15,625",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CASPIAN,"703,000",462.85,"1,519",Apr-23,LAKESIDE DRIVE,Resale,Strata,43,"16,349",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
ECO SANCTUARY,"790,000",505.91,"1,562",Apr-23,CHESTNUT AVENUE,Resale,Strata,47,"16,809",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
CARABELLE,"1,850,000","1,130.22","1,637",Apr-23,WEST COAST WAY,Resale,Strata,105,"17,619",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
THE TRE VER,"1,988,888","1,108.69","1,794",Apr-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,103,"19,310",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
MAYFAIR GARDENS,"2,348,862","1,108.69","2,119",Apr-23,RIFLE RANGE ROAD,New Sale,Strata,103,"22,804",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"2,140,000","1,259.39","1,699",Apr-23,DAKOTA CRESCENT,Resale,Strata,117,"18,291",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
BOULEVARD 88,"4,915,500","1,313.21","3,743",Apr-23,ORCHARD BOULEVARD,New Sale,Strata,122,"40,291",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE GAZANIA,"2,918,000","1,743.77","1,673",Apr-23,HOW SUN DRIVE,New Sale,Strata,162,"18,012",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE BOTANY AT DAIRY FARM,"2,567,000","1,291.68","1,987",Apr-23,DAIRY FARM WALK,New Sale,Strata,120,"21,392",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
THE BLOSSOMVALE,"1,675,000",839.59,"1,995",Apr-23,DUNEARN ROAD,Resale,Strata,78,"21,474",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
PARC ESTA,"1,150,000",527.44,"2,180",Apr-23,SIMS AVENUE,Sub Sale,Strata,49,"23,469",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,960,000",925.7,"2,117",Apr-23,SIMS AVENUE,Sub Sale,Strata,86,"22,791",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SOPHIA HILLS,"1,120,000",570.49,"1,963",Apr-23,MOUNT SOPHIA,Resale,Strata,53,"21,132",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,700,000","1,668.42","1,618",Apr-23,KENSINGTON PARK DRIVE,Resale,Strata,155,"17,419",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,06 to 10
D'LEEDON,"1,195,000",645.84,"1,850",Apr-23,LEEDON HEIGHTS,Resale,Strata,60,"19,917",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ROBERTSON EDGE,"840,000",398.27,"2,109",Apr-23,TONG WATT ROAD,Resale,Strata,37,"22,703",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,766,000","1,033.34","1,709",Apr-23,UPPER PAYA LEBAR ROAD,Resale,Strata,96,"18,396",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
GALLERY FIFTEEN,"3,000,000","2,443.43","1,228",Apr-23,JALAN DUSUN,Resale,Strata,227,"13,216",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE TAPESTRY,"1,700,000","1,130.22","1,504",Apr-23,TAMPINES STREET 86,Resale,Strata,105,"16,190",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
RIVER PLACE,"1,700,000","1,054.87","1,612",Apr-23,HAVELOCK ROAD,Resale,Strata,98,"17,347",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
Q BAY RESIDENCES,"1,470,000","1,119.46","1,313",Apr-23,TAMPINES STREET 86,Resale,Strata,104,"14,135",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
NIN RESIDENCE,"820,000",473.62,"1,731",Apr-23,PHENG GECK AVENUE,Resale,Strata,44,"18,636",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"950,000",484.38,"1,961",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,45,"21,111",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
MARINA COLLECTION,"4,650,000","3,272.26","1,421",Apr-23,COVE DRIVE,Resale,Strata,304,"15,296",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
JUPITER 18,"1,020,000",775.01,"1,316",Apr-23,LORONG 102 CHANGI,Resale,Strata,72,"14,167",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MELVILLE PARK,"895,000",958,934,Apr-23,SIMEI STREET 1,Resale,Strata,89,"10,056",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,130,000",721.19,"1,567",Apr-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"16,866",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE SEAFRONT ON MEYER,"3,850,000","1,603.84","2,400",Apr-23,MEYER ROAD,Resale,Strata,149,"25,839",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
KINGSFORD WATERBAY,"1,200,000",882.65,"1,360",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,82,"14,634",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
WATERBANK AT DAKOTA,"2,400,000","1,388.56","1,728",Apr-23,DAKOTA CRESCENT,Resale,Strata,129,"18,605",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
QUEENS PEAK,"960,000",430.56,"2,230",Apr-23,DUNDEE ROAD,Resale,Strata,40,"24,000",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
COCO PALMS,"1,140,800",753.48,"1,514",Apr-23,PASIR RIS GROVE,Resale,Strata,70,"16,297",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
JADESCAPE,"1,380,000",645.84,"2,137",Apr-23,SHUNFU ROAD,Sub Sale,Strata,60,"23,000",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
RESIDENCES @ KILLINEY,"3,600,000","1,496.2","2,406",Apr-23,KILLINEY ROAD,Resale,Strata,139,"25,899",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SILVERSCAPE,"630,000",409.03,"1,540",Apr-23,LORONG 32 GEYLANG,Resale,Strata,38,"16,579",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SANCTUARY GREEN,"1,300,000",775.01,"1,677",Apr-23,TANJONG RHU ROAD,Resale,Strata,72,"18,056",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
NORTHVALE,"950,000","1,087.16",874,Apr-23,CHOA CHU KANG LOOP,Resale,Strata,101,"9,406",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
THE METROPOLITAN CONDOMINIUM,"1,728,888","1,033.34","1,673",Apr-23,ALEXANDRA VIEW,Resale,Strata,96,"18,009",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,16 to 20
BRADDELL VIEW,"1,780,000","1,614.6","1,102",Apr-23,BRADDELL HILL,Resale,Strata,150,"11,867",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
SIMS EDGE,"740,000",409.03,"1,809",Apr-23,GEYLANG EAST AVENUE 2,Resale,Strata,38,"19,474",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
WATER PLACE,"2,200,000","1,356.26","1,622",Apr-23,TANJONG RHU ROAD,Resale,Strata,126,"17,460",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
MY MANHATTAN,"860,000",559.73,"1,536",Apr-23,SIMEI STREET 3,Resale,Strata,52,"16,538",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"898,000",624.31,"1,438",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,58,"15,483",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"670,000",473.62,"1,415",Apr-23,SENGKANG EAST AVENUE,Resale,Strata,44,"15,227",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PICCADILLY GRAND,"2,885,000","1,410.08","2,046",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,131,"22,023",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"3,046,000","1,582.31","1,925",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,147,"20,721",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
ONE BERNAM,"2,160,000",807.3,"2,676",Apr-23,BERNAM STREET,New Sale,Strata,75,"28,800",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
